match_id,input_row,output_row,input_exp,output_exp,input_local_roi,output_local_roi,distance,input_x,input_y,output_x,output_y,correlation,hexanoic acid,isobutyric acid,nonanoic acid,valeric acid,1-heptanol,1-nonanol,2-methyl-2-butanol,cyclohexanol,2-phenylpropionaldehyde,benzaldehyde,octanal,valeraldehyde,"1,2-dimethoxybenzene","1,4-cineole",2-methoxy-4-methylphenol,4-allylanisole,alpha-terpinene,cineole,eugenol,guaiacol,r-(+)-limonene,benzyl acetate,cis-3-hexenyl tiglate,ethyl acetate,ethyl butyrate,ethyl caproate,ethyl heptanoate,ethyl tiglate,ethyl valerate,geranyl acetate,isoamyl acetate,methyl benzoate,methyl butyrate,methyl salicylate,methyl valerate,propyl acetate,(+)-fenchone,"2,4-dimethyl acetophenone",2-heptanone,2-hexanone,2-hydroxy acetophenone,2-nonanone,4-methyl acetophenone,4-phenyl-2-butanone,acetophenone,menthone,s-(+)-carvone,mineral oil
1,7,110,C592,C525,7,0,0.0,263.6017003188098,124.99553666312434,327.4603681442524,262.2351615326822,0.6964826870109336,0.15333937648533474,0.011207016276925772,0.05302336209896543,0.20695548687718282,0.22698614318272567,0.4648961558456508,0.353112568185288,0.6004933809303835,0.28406168958964395,0.08161705529551275,0.14129284023495306,0.6702196684756211,0.2546426694809814,0.13594583157340462,0.2622133904751478,0.1834265231081037,0.11799441079177225,0.0518243851296279,0.0323283379072787,0.12574717661354567,0.01902290633618982,0.13488589194604375,0.1963084005308099,0.9724881553114365,0.5186217110640241,0.34622194703349635,0.18696346798781843,0.8682824190467103,0.705907018215731,0.20749085850037755,0.348437165976536,0.4295280261495924,0.2939662571227255,0.24263555369181775,0.6146440131249153,0.6190332217203968,0.11594512526373082,0.036918184778905135,0.780487468397499,1.0,0.3844050169597121,0.27577389053766055,0.0,0.06763881154214288,0.20453908154255032,0.3696729614353373,0.3728486482307413,0.02921962374067257
2,2,113,C592,C525,2,3,11.258303849032563,64.89736561595858,92.7539211207553,127.34315906562847,218.8242491657397,0.6730078936376663,0.04591407085041268,0.04389539095599792,0.04580998006822781,0.04058302282077278,0.04153139061813446,0.03641493843430994,1.0,0.0,0.04579495050671287,0.01809294694412212,0.04410526117138496,0.1898194200865994,0.04194869431570222,0.10073899368632527,0.0613759958317402,0.044990484593772986,0.05585966729654277,0.06786221309960833,0.028348421989031227,0.057927244575054535,0.040007647903712314,0.05245389171662891,0.035382431358540876,0.4670027361850944,0.31802640000574506,0.07589703261327435,0.036426278063205995,0.0786563486820644,0.2548582134695104,0.04182783495177328,0.11569508186462112,0.04851903447711217,0.5142880746541508,0.032495762251008996,0.569347345539827,0.3872030381776538,0.06780669035851396,0.047732883855641256,0.23144016184919902,0.43287369044908963,0.053571460501759004,0.06878980758626542,0.03239937977739664,0.054616997963955645,0.0407263316877818,0.05644499121219665,0.03844570769036552,0.041136922056923715
3,51,111,C598,C525,15,1,8.498909851902651,225.64412326152168,200.07499318243796,240.30646574382337,222.83143507972665,0.588917549779269,0.07711884256412864,0.09189818482084025,0.14336207517375346,0.17812547755708116,0.10479462189804875,0.1397965464563004,0.2979655651297067,0.5117878229691594,0.03049269913630269,0.0,0.14760917013834504,0.3690037000583183,0.059634894116034794,0.26793475660584554,0.16419995459572473,0.22787959072610714,0.18173021962607147,0.03729552365574456,0.0160335710719881,0.23570200748414596,0.08779874289493592,0.12317196347004979,0.4273580212310023,1.0,0.4116876468206425,0.17991120007713496,0.1482012647871209,0.3567813772651436,0.19927818146332918,0.22118726605236413,0.2466673525126326,0.12084619098677934,0.446669435893701,0.17920865865043328,0.2874187123836682,0.5564440108143465,0.5767085572935904,0.014274081040676964,0.3359441655932324,0.7459838476278703,0.13017979751651973,0.12542750538446057,0.12775787571992428,0.19187283041479403,0.2518079971777049,0.17646947654750633,0.1471318947579462,0.03561581400418472
4,8,114,C592,C525,8,4,19.19619196624993,108.10118460019743,221.12158604804213,182.0,342.0,0.5878934746923073,0.057504850574173025,0.05338068282465076,0.055248535217093935,0.06800242262065105,0.01054744907163584,0.032900396965251516,0.30853812402460573,0.03935140896453004,0.04683629918537225,0.0052031345538214304,0.044833784053853284,0.5812841944376178,0.0,0.3590451678555089,0.1285330780877114,0.12765478415625317,0.20745435285252023,0.2010330528735098,0.030104732785572505,0.13391893784862538,0.0475707878695244,0.04102633786492236,0.006645492832482537,0.7034917062598586,0.6033253567751675,0.2914568686357675,0.10146584450033276,0.17988332279449212,0.5336490340291926,0.04191931347499156,0.928209926175263,0.13687976092648854,0.9613030222941149,0.07847131875860046,0.7670387062579134,0.752234845952102,0.23281115403891578,0.01956216884098472,1.0,0.9133879163278564,0.0230755629606718,0.08544447332977023,0.011944095144225347,0.11637875073736954,0.03774441150199689,0.09401444423332862,0.0802138004137106,0.043371384214879204
5,65,148,C598,C531,29,18,15.476135592988877,477.0880855397149,281.98031228784794,487.06315789473683,309.2438596491228,0.5568595566612476,0.017235054504017723,0.017694871822050002,0.08213605316079668,0.039151399121259825,0.0028013136534398558,0.044948053967109686,0.7480115048350894,0.172872245847,0.022811449084442437,0.0,0.044667294113769816,0.14579649635811504,0.04605152489562905,0.06687743305544623,0.1559438739085896,0.17010823189797722,0.04660525258576767,0.04065580537383477,0.03307457362225479,0.03072595603963554,0.04749584310803392,0.023568073312965516,0.14201590314064197,0.6705034779704934,0.2517295449439325,0.4921342020397304,0.4370915073757395,0.04773176814671623,0.26285933879933226,0.05236335087182735,0.16819817223823394,0.0855318274476535,0.3471134217320246,0.14712724465299987,0.1269875675342017,0.28581720089946927,0.38397946976224206,0.015099847201274039,0.18558200099072264,1.0,0.07549812449811256,0.08714701440084523,0.02696702576240961,0.028745664395369953,0.001517828981166216,0.07753268893212406,0.060575439168004876,0.025644363687836923
6,59,0,C598,C444,23,0,0.0,304.3420454545454,238.62556818181818,379.0,269.33431661750245,0.5304427376798889,0.07085012908054424,0.04634910889630889,0.06432351927221215,0.08279290920068347,0.1179275718287033,0.12525555881043243,0.24051002803639518,0.1750702212794166,0.02022155661788713,0.007212731071637605,0.04582566994696336,0.4985359003810754,0.07394110697416907,0.049131443205797834,0.10195501383904601,0.25779813242384514,0.21811385734793548,0.007120573207132158,0.0,0.046839661222210616,0.047046774199248444,0.09619238803506806,0.12549143799087492,1.0,0.3809327444245806,0.05438993513143968,0.10388985181349894,0.35276684287295446,0.32208926292935236,0.14072474579781236,0.3053179212700676,0.06671108609075117,0.5041919924951553,0.044772484365418024,0.31912338579208704,0.6374678913638382,0.2090783579309293,0.0073928048790581164,0.3397396296561126,0.616426864657368,0.10507655724798824,0.15750886914244577,0.07464637110346463,0.09005065405836499,0.13699424171969227,0.17141057966495976,0.03279119878042237,0.00806721224476733
7,45,97,C598,C519,9,3,22.1145736174158,472.95922397769516,103.87906598513011,318.0,54.7341650671785,0.5114003388160379,0.008434065942440755,0.00824363236352419,0.052823185604649305,0.008060925953926492,0.3085715364892562,0.006024003868276566,0.8102777181032522,0.477659052235174,0.010884710513797562,6.520046735729222e-05,0.022486201649668757,0.5355609342724891,0.00900697595097852,0.035660907052772695,0.10399359563889123,0.08322588057974642,0.11967262131452241,0.0093535258956998,0.0,0.01184928864702838,0.15547484776462347,0.027332133331331686,0.02028776138685151,0.9741492976466427,0.804105997576799,1.0,0.2302001829502163,0.09654669458642158,0.5903713037762668,0.12839703596303864,0.4021426445574752,0.0377517156487789,0.7031341221870459,0.011558505535859215,0.571850770057471,0.9755648021672794,0.37718034928554833,0.0038986421514416595,0.3430217620773373,0.923683460862254,0.025131163061204855,0.008532198508859454,0.06130017874252719,0.021521185160937716,0.07482863926610733,0.03796668666279896,0.040899513519230976,0.016545886891620693
8,0,39,C592,C470,0,9,22.599581539833014,125.41301893891885,105.55775743133074,269.8180952380952,254.0,0.45356207180003566,0.23843167005598198,0.12657005175277902,0.7405345375783458,0.8898774006635157,0.2409092984427419,0.22959504074746334,0.32192721895399995,0.22846640423069128,0.2715966612918166,0.0,0.4769279005802619,0.8606051244044809,0.09440681272295981,0.2517488131468935,0.5690709169593107,0.6509247475417681,0.3130918031810721,0.2703216852862866,0.10208966617409866,0.06104166463800799,0.3730916596647483,0.29034338930464104,0.5478430873121733,0.5928438451621042,0.42377214481928316,0.8128389069994759,0.5832322050617517,0.8668851966253474,0.7663672338023719,0.5142838993078465,0.6559392709340269,0.9551045237640636,0.6417061728134218,0.3504236871908058,0.9892409200143343,0.5934099260217642,0.49476024537296653,0.16329468134115066,1.0,0.532435243000515,0.40460872444413015,0.6674883773418298,0.09921756354716256,0.8057006931649999,0.3497722058357736,0.6491871184306481,0.3927559356695817,0.3609870540006988
9,35,159,C592,C537,35,9,16.342216938174982,277.63005339435546,254.83142639206713,328.613599742185,299.9448920399613,0.4266329248123672,0.213064135805619,0.2029999861522672,0.05468535947865248,0.16691866061122834,0.16652474359799438,0.26522879348776907,0.3884610201444648,0.4819007966778379,0.4734865450813369,0.0,0.3130867723133528,0.5051801775432527,0.33832396293386047,0.32255651971026267,0.484303090016112,0.4011186519737756,0.22257738784973202,0.17463316465121664,0.40506025086973635,0.17467046044027087,0.23724344576852122,0.38736192433152705,0.4253811517875943,0.4563101490495521,0.7426329869163035,0.21120891180069717,0.2823815655435975,0.45127608772470096,0.6831673470585964,0.23275135678968742,0.7519465313009761,0.4362554514690711,0.965987519640731,0.4359435135670318,1.0,0.5637208876462978,0.5021361638989534,0.43759154899435615,0.7322526902920916,0.8024962799194443,0.4514953475522324,0.23294687459797572,0.162127098096815,0.2894091380400796,0.663547341968917,0.19399771056210602,0.2178262566233152,0.38896131377707666
10,3,33,C592,C470,3,3,7.708950702525724,180.1671503192107,189.8044109112014,308.73156532988355,330.0,0.4192862400055608,0.03538020139200153,0.042180121095064124,0.07768627746492056,0.07726750439312229,0.04971560802501236,0.019460711957254396,0.11242546267644407,0.060789098053545015,0.05108328658081651,0.0,0.09789099448304256,0.9988124645326372,0.03932831330745216,0.07851383130719751,0.16481793271690956,0.09301739410081356,0.04043731912313305,0.05489743907764548,0.016840415091618852,0.04204662496358098,0.08005415963831879,0.030596773403367233,0.0758063815781319,0.9661358635908818,0.6722455323763503,0.2039735123867156,0.06861240943121666,0.7134043722023321,0.396812561296388,0.01745902961766509,0.8137677447065994,0.08034287897112784,0.57222963945764,0.07680306083899832,0.6860070200646162,0.880697172391951,0.3989352756476775,0.05432287925824256,0.5829007856408887,1.0,0.05368201123647143,0.08531608828067486,0.025034771434238913,0.06652613805261268,0.03147150413538546,0.13097334027165541,0.04565846300328199,0.055779530245138854
